City;E;N;Pop;Pop_Density;Area_Agri;Area_Live
Massagno;2716400;1096900;0.014642434742049942;0.6490414299252503;0.0;1.0
Massongex;2565400;1121300;0.004326336154891401;0.021404129746868967;0.37362945862986296;0.1539920308534167
Massonnens;2564500;1172200;0.0012683922830347178;0.009698110789458696;0.8005274514321781;0.06216835899377634
Mathod;2533300;1179900;0.001430213437343087;0.007118791641221527;0.9272102468373744;0.05763977806323261
Matran;2573900;1181500;0.0036719123690854964;0.0413894982340814;0.5576189803808071;0.3028169013700754
Matten bei Interlaken;2632800;1169700;0.009792559558513816;0.054350004339944795;0.23169199526758827;0.21455947704236147
Mattstetten;2605700;1208800;0.0013683406430487106;0.011842567238541643;0.5463917525908386;0.15504135927738844
Matzendorf;2614400;1239600;0.0031888286290178646;0.009281071249650866;0.44040433555316466;0.08014072032538405
Matzingen;2712600;1264300;0.007060637718131347;0.030155987227862283;0.625259742891759;0.1564314364844679
Mauborget;2537300;1189700;0.0002855667428971222;0.001696912280440137;0.2791349170749477;0.04284037559142813
Mauensee;2647600;1224300;0.0034743953719149866;0.01578457462459548;0.7375910796203116;0.07679270644768882
Maur;2693000;1244000;0.02491093887205896;0.05532232747095068;0.5637316664263192;0.23048758454982995
Mauraz;2522300;1162000;0.00013564420287613305;0.008898608000585772;0.8602763764707697;0.08750374588318673
Medel (Lucmagn);2708700;1170100;0.0008448016144039865;0.0002034251765534175;0.199512008324524;0.00566089238212332
Meggen;2671000;1211000;0.01769561916819167;0.07984030637701274;0.4793174547355708;0.3502865469051485
Meienried;2592400;1220900;0.00011898614287380091;0.0060044588395612875;0.7901665345412;0.03163596966577618
Meierskappel;2676200;1219800;0.0034529778661977024;0.016656192216664534;0.688048873600529;0.10357850804643379
Meikirch;2594300;1206500;0.0058850546265381935;0.01886973090920077;0.7032659471823489;0.09538677377015824
Meilen;2691300;1236100;0.03411332716191872;0.09371532055370517;0.49763962653190036;0.2985844359122156
Meinier;2507100;1122400;0.005035493566419255;0.02376556169638086;0.8802103449269331;0.1496326663082296
Meinisberg;2593200;1223200;0.0030888802690038717;0.023079553182408168;0.5901531057836739;0.15528410741119775
Meiringen;2657200;1175400;0.011039534335831248;0.008912402146554694;0.47720273058500295;0.0768535481434651
Meisterschwanden;2659700;1238500;0.007032081043841634;0.05427324383890864;0.6280951921866745;0.2450309332600783
Melano;2720100;1086500;0.0034196617461930384;0.024544703627122424;0.045433012248959175;0.17098653192288557
Melchnau;2631300;1225800;0.0035434073347817914;0.011306255815250086;0.621737963376208;0.079318728182686
Melide;2716900;1090300;0.004297779480601689;0.08391231228622549;0.006663314060783423;0.3448127791655654
Mellikon;2668800;1268900;0.0005449565343620082;0.006620471838916374;0.30243085933737973;0.185905098473989
Mellingen;2663000;1252300;0.013735760333351579;0.09251551819272556;0.36728408269568535;0.3029045642940214
Mels;2750500;1212500;0.020372807382852194;0.004803782888964404;0.4589125326505298;0.028814739549926027
Meltingen;2611400;1248600;0.0015896548687939804;0.009052555651882727;0.44014891183357074;0.058905516436928464
Mendrisio;2720000;1081000;0.03538647889066839;0.03653515701155912;0.18121189272407123;0.21879384759458742
Menziken;2656700;1232700;0.015513413307886163;0.07975860084145268;0.5173646907344502;0.2988116197263062
Menzingen;2687300;1226000;0.01083011872437336;0.012913187874907235;0.6856758847118106;0.07713139726826126
Menznau;2645600;1215000;0.006872639612390741;0.007430171479470218;0.6391956184055059;0.06328755946028516
Merenschwand;2670800;1234800;0.00872644371836456;0.021187161903926374;0.7269069879623152;0.1155075315073164
Mergoscia;2708700;1118500;0.0004973620772124878;0.0013405188718688859;0.09623690127784505;0.02369442995514112
Merishausen;2687700;1290700;0.0020370427659994715;0.0038029378467060626;0.319611139249145;0.03810204441890695
Mervelier;2604800;1243600;0.0012445950544599576;0.004191408177598756;0.47921243878711456;0.0368708150576064
Merzligen;2585800;1215100;0.0009304716372731231;0.01326985403596124;0.7881580148504287;0.10918609002968244
Mesocco;2738000;1139500;0.0031983475204477685;0.0006367051335381084;0.20363249540091463;0.013916946290090734
Messen;2600700;1215700;0.003512470937634603;0.009689954262918988;0.6969938491574514;0.07430465143691801
Mettauertal;2653700;1268000;0.004842736014963697;0.007354072157497781;0.55929864436023;0.07667216826162926
Mettembert;2591200;1249700;0.00024987090003498195;0.0035026009897440847;0.43063078804776816;0.07841967056716898
Mettmenstetten;2677600;1233000;0.012374558858875295;0.03115129835928418;0.7023245174709853;0.16441264266778005
Metzerlen-Mariastein;2602000;1257300;0.002201243643165317;0.00851457754273005;0.5129654336023827;0.07862468931928714
Mex (VD);2532000;1158900;0.0017086410116677812;0.01980410558293311;0.5953785993673083;0.17017969890877946
Meyriez;2574800;1197000;0.0013635811973337585;0.1315506291383767;0.03214069133337255;0.9374482187673401
Meyrin;2494600;1120600;0.06126596496572009;0.2021732702666816;0.3907528897581218;0.6075544174204838
Mezzovico-Vira;2714400;1105400;0.003276878374744477;0.009657306167831435;0.11094747175944612;0.09607329512440196
Mies;2502200;1128800;0.005040253012134207;0.04792080281186895;0.36114782509140986;0.3515107740756038
Miglieglia;2709900;1098000;0.0007543721458198978;0.0048518382119163315;0.08291547996370101;0.03400558995978325
Milvignes;2556000;1201800;0.021405607102996785;0.07996940714771134;0.40390864253576686;0.3998435054994324
Minusio;2706300;1115000;0.01732676212528289;0.09698635541933649;0.09730264087189204;0.35035211272909395
Mirchel;2615900;1193800;0.0014897065087799875;0.02088217351897497;0.8323755210123476;0.1356308060994042
Misery-Courtion;2571600;1189100;0.005035493566419255;0.01451411719900427;0.8260637383359026;0.07402094746536113
Missy;2564300;1192000;0.0008567002286913666;0.009035648671359846;0.9423018422088817;0.09776033248613723
Moiry;2524600;1166900;0.0007377140858175657;0.003633328697626913;0.4531452559101809;0.03386185376175123
Mollens (VD);2517100;1159000;0.0007305749172451376;0.002180509120368337;0.5108219458600617;0.02324071008372053
Molondin;2547300;1179000;0.0005687537629367684;0.003398151842328069;0.7245629763045253;0.04470300061401317
Mont-Noble;2599200;1119700;0.0026414923717983803;0.0019750248701652894;0.3478964135426284;0.03493664381459689
Mont-Tramelan;2570100;1228500;0.000259389791464886;0.0018336892620417638;0.6426773480612621;0.02837833797230872
Mont-Vully;2575000;1200900;0.009554587272766214;0.01789849966861974;0.7693195876479008;0.14041851109953232
Mont-la-Ville;2521200;1166600;0.0011375075258735368;0.0018853818714994388;0.48653965250688347;0.030102878755030923
Mont-sur-Rolle;2515400;1147200;0.006391935595180585;0.05431701911250676;0.6358013120858343;0.27239802448193745
Montagny (FR);2566200;1185200;0.006370518089463301;0.011913407761072088;0.6256060820464068;0.08392018779956968
Montagny-près-Yverdon;2536900;1182600;0.0017776529745345856;0.01656514198744599;0.7689957999386144;0.23141125961605183
Montanaire;2547800;1172700;0.006470466449477294;0.006335510644738917;0.7640016139817898;0.055908802083749674
Montcherand;2529100;1176200;0.0012017600430253893;0.012840153837698848;0.5823385783731713;0.14543180131656788
Monteceneri;2714600;1108500;0.01072779064150189;0.009752918674342893;0.09561855670339675;0.09424882629702919
Monteggio;2706000;1094400;0.0020203847059971397;0.019723575061724768;0.3051917897580666;0.24700757091646922
Montet (Glâne);2552200;1166100;0.0009376108058455513;0.013979471899556485;0.7728243707737606;0.07873366324633231
Montfaucon;2570800;1236900;0.0013873784259085186;0.002493577728637583;0.7153418340300703;0.04002192982924002
Monthey;2562300;1122500;0.04258276081167587;0.04866791722395566;0.29980029143216;0.1970208686221738
Montilliez;2540700;1165400;0.004328715877748877;0.011971959376205894;0.7771315129223207;0.07468119528678724
Montpreveyres;2546500;1159200;0.001563477917361744;0.012447592947845665;0.43868953213662737;0.09639084507300201
Montreux;2559500;1142800;0.06183471872865686;0.06070811614543718;0.27629851924394966;0.19696842141231324
Montricher;2518700;1161500;0.002298812280321834;0.0028979244469869905;0.4232167332269662;0.031300713721401
Moosleerau;2647300;1235500;0.0021393708488709404;0.018418401691885782;0.6568025212162508;0.12252791364412398
Moosseedorf;2603300;1207200;0.009828255401375956;0.05052968575394822;0.3281786941565735;0.3136238816210688
Morbio Inferiore;2722600;1079200;0.010749208147219174;0.15601231303823593;0.22047386511885708;0.5952557449905773
Morcote;2714000;1087300;0.001701501843095353;0.02000410211778393;0.027516131430783904;0.16643023610022842
Morges;2528100;1152000;0.037704328953850036;0.3229113305558842;0.2287221290118447;0.7598354988470942
Morlon;2573000;1163900;0.0015182631830696998;0.01893573445284816;0.7410830666884393;0.09848362203826928
Morrens (VD);2537800;1160300;0.0026867071060904246;0.024012927082778097;0.7128129602300077;0.15519532285767423
Morschach;2689800;1204000;0.002731921840382469;0.004299930121104763;0.5618531979169943;0.04191576316407944
Mosnang;2721000;1247000;0.006775070975234224;0.004399743142148411;0.5298540793203264;0.03803513464439812
Moudon;2551000;1168800;0.014437778576307004;0.03026055419284823;0.5104311452786087;0.16950006746932467
Moutier;2594900;1236500;0.017574253302460395;0.02939612804205803;0.3246715848224661;0.14359902434891322
Movelier;2590800;1251000;0.001032799720144592;0.004192717422768665;0.5002941854061929;0.04719882571393912
Muhen;2646500;1243400;0.009297577204158804;0.04338157452947248;0.44365142306252336;0.17575538698639348
Mumpf;2636300;1266200;0.0036957095976602565;0.038978784411836276;0.29487808865471865;0.2252179744708157
Muntelier;2576000;1198300;0.0022702556060321213;0.06769754412141775;0.30674624708387827;0.36076105760120347
Muntogna da Schons;2752400;1166100;0.0008567002286913666;0.0005243677434027622;0.6066255220665557;0.011142339834805217
Muolen;2742000;1265100;0.002903261886120742;0.009218849676850096;0.9168000477051579;0.07634427587866273
Muotathal;2700400;1203500;0.0082957138811614;0.0015807486096982685;0.3630763039636225;0.010331856378586347
Muralto;2705600;1114500;0.006365758643748349;0.3539068748308357;0.03469153985137381;0.9628884417792886
Murgenthal;2630200;1235300;0.007170104969575243;0.012630969294942508;0.3035835960054495;0.08397726498816277
Muri (AG);2668400;1236000;0.019363804891282362;0.05147144736513256;0.6368657116322524;0.20780364001682855
Muri bei Bern;2603700;1197700;0.030991130772910186;0.1332305212362915;0.2836341904523786;0.5134071888940207
Muriaux;2565200;1232900;0.001175583091593153;0.002284397788178856;0.6612343057050202;0.03287218873130222
Murten;2575600;1197400;0.019654131079894437;0.02610043450138757;0.6524014701707811;0.1462875881306753
Mutrux;2545800;1192600;0.0003617178743363548;0.003673315996159754;0.3767048729103515;0.03512378619305261
Muttenz;2615100;1264300;0.042620836377395485;0.08391465496186858;0.1756611654600164;0.42278111783525757
Muzzano;2715000;1095100;0.001927575514555575;0.04053009716625811;0.2013022246214755;0.49379169757236907
Mägenwil;2659700;1251500;0.005052151626421587;0.04761984469234478;0.4227099518166444;0.3122805601942723
Männedorf;2695200;1234400;0.027031271938070093;0.18588268835808838;0.32370267696058647;0.47952420403818447
Märstetten;2722600;1272600;0.006875019335248217;0.02264151211591612;0.7153164938012038;0.14185211974886647
Ménières;2557400;1181500;0.00103993888871702;0.007787975038742626;0.8189595924367578;0.09454427716126244
Mézières (FR);2560800;1169800;0.0024844306632049633;0.009125701608601213;0.8669008812214491;0.07007632386581894
Möhlin;2630600;1267500;0.026288798406537573;0.04591620545688777;0.4583764941474238;0.1885796437881451
Mönchaltorf;2697000;1240700;0.009276159698441519;0.0400882670958968;0.7165558068981416;0.19185282519104957
Mönthal;2652900;1263300;0.0009376108058455513;0.007805796491741905;0.4949502899318339;0.08895100885350714
Mörel-Filet;2646700;1134100;0.0016539073859458328;0.00634506264552122;0.18255912671585714;0.06652858326304795
Mörigen;2582900;1214900;0.0020370427659994715;0.030934082393488507;0.6407685098962664;0.21965428934108935
Möriken-Wildegg;2656100;1251900;0.01070399341292713;0.05311720517553095;0.41227741334834506;0.25860008535199075
Mörschwil;2749600;1259500;0.008705026212647276;0.02901788980523684;0.6284059304217338;0.20229694598710374
Mühlau;2672000;1231400;0.002877084934688506;0.01709639122681991;0.7641565815013812;0.11362012658332223
Mühleberg;2586600;1200400;0.007170104969575243;0.008956155688815385;0.5827624474577179;0.09503426033789528
Müllheim;2717600;1273600;0.007146307741000483;0.026820145150565487;0.5544910602570183;0.17820033084983916
Mülligen;2660400;1256600;0.0025843790232189558;0.02682624997033212;0.4020618556779892;0.29099123038384345
Mümliswil-Ramiswil;2619900;1243400;0.005720853749372348;0.005288933136254457;0.5522569747518085;0.04269515397705804
Münchenbuchsee;2600900;1207800;0.02464203018916417;0.09174690428316747;0.4227737090681924;0.3477630488726866
Münchenstein;2613400;1262500;0.028804165466889724;0.13140662132588596;0.17046205090524857;0.5971399427469657
Münchenwiler;2576200;1195800;0.0012802908973220978;0.016933542391609525;0.7226471566735501;0.12022944119617515
Münchwilen (AG);2639400;1265400;0.0022607367146022174;0.030144336046233223;0.43623212506646347;0.29020899590213234
Münchwilen (TG);2717500;1259800;0.013516825830463784;0.05676942903297908;0.6912100532459682;0.2619790445774332
Münsingen;2609400;1191500;0.030781715161452297;0.06402535042160191;0.675400916445577;0.22134194056085282
Münsterlingen;2734400;1277000;0.008314751664021208;0.04995137901283255;0.5744118424224597;0.26551617393104904
Müntschemier;2577800;1205000;0.003581482900501408;0.02412263597569864;0.8544397776974295;0.192517243430504
Naters;2642300;1130700;0.024213680074818486;0.005394917762678943;0.19340250960066152;0.01876882904486846
Nebikon;2640800;1226900;0.006413353100897869;0.056398449179947456;0.3867223128652385;0.24532719101079045
Neckertal;2728200;1247100;0.009623599235633018;0.006442171634843036;0.5840085086020786;0.058812527875094986
Neerach;2678000;1263000;0.007555620072486358;0.041032125601610105;0.6775257732126398;0.19706572773907644
Neftenbach;2692500;1264900;0.013607255299047874;0.029617481314168224;0.588142617443418;0.15917832572397803
Neggio;2711600;1093900;0.0007710302058222299;0.02841660745150419;0.11849459690396275;0.235363991233059
Nendaz;2589700;1115200;0.016032192890815936;0.006117688572115513;0.2779988309305897;0.05087575166122062
Nenzlingen;2609300;1255300;0.0010827739001515884;0.009703927333355093;0.4573061407886344;0.07264237599391578
Nesslau;2733400;1231800;0.008436117529752485;0.0029850645700871797;0.5770680332596388;0.031970705685644286
Neuchâtel;2561300;1204700;0.1061070827691407;0.11574487992478298;0.17854748830751047;0.30649653176172315
Neuendorf;2627000;1239200;0.005344857537891138;0.02455436823354434;0.5310866615265424;0.18144159068936253
Neuenegg;2589700;1193800;0.013340726339010558;0.020045485632890617;0.5733370992430517;0.09154929577667527
Neuenhof;2667200;1255400;0.021298519574410365;0.12985479292054786;0.19189359151402624;0.27937309623846207
Neuenkirch;2658100;1216700;0.01704595482810072;0.021943846261540927;0.7506984880928008;0.11388203536642783
Neuhausen am Rheinfall;2688500;1281900;0.024908559149201485;0.10212908984882815;0.14771041121190212;0.3307126866609627
Neuheim;2686100;1228900;0.0053234400321738535;0.02201963020279539;0.7303597197335346;0.1439177308334288
Neunforn;2700000;1273700;0.002493949554634867;0.007201122115873917;0.7192152231951147;0.06975243531693703
Neunkirch;2679600;1282700;0.005535235366489219;0.010131854148324118;0.514610576878712;0.07590509500597493
Neyruz (FR);2571500;1179700;0.006339581692316113;0.037603330655617294;0.6328710227331844;0.15718411182674155
Nidau;2584900;1219300;0.0163534554765752;0.35290416773846106;0.0;0.8668876001316491
Niederbipp;2619500;1235100;0.011879576504520284;0.01970993226234402;0.5084631500435084;0.14377816192779125
Niederbuchsiten;2625200;1238500;0.0029651346804151187;0.01771588784464869;0.607323922408841;0.0921028915748591
Niederbüren;2733100;1258700;0.003581482900501408;0.007416492247314929;0.709411289423738;0.10333683517177944
Niederdorf;2623600;1250700;0.00439296839490073;0.032748864368623634;0.6426667295932206;0.15057852833642393
Niedergesteln;2626400;1129200;0.0017395774088149695;0.0032365497645449404;0.12107720013701635;0.0453347558465653
Niederglatt;2680300;1260600;0.01188195622737776;0.10826206075216127;0.599366022239572;0.3446217471106307
Niedergösgen;2641700;1247000;0.00911433854413315;0.06920416797279108;0.28584383355964976;0.3141627543577029
Niederhasli;2678900;1259500;0.022238510103113392;0.06455324620493923;0.6030151672025489;0.22220836090453797
Niederhelfenschwil;2731700;1259800;0.007462810881044794;0.014953560046041897;0.7610098936951178;0.0942121882242113
Niederhünigen;2615200;1191800;0.001561098194504268;0.009447606083440002;0.560557464735519;0.06664058425333264
Niederlenz;2655700;1250300;0.011339379415873227;0.112370454006184;0.3255099802389817;0.44689413072604367
Niedermuhlern;2602100;1190000;0.0011922411515954852;0.005386644686230657;0.8328864545628756;0.06434993829989105
Niederried bei Interlaken;2637600;1174200;0.0008685988429787466;0.006656812428566522;0.2360001935914062;0.07481981088439658
Niederrohrdorf;2665400;1252900;0.00983777429280586;0.09690439244860816;0.4613247731206926;0.27397318043972607
Niederweningen;2670700;1262000;0.007312888341023805;0.035017828642137844;0.5041161863176277;0.14559473628840325
Niederwil (AG);2664600;1247800;0.006698919843794992;0.035728970930953154;0.5760967408348725;0.15583451281121247
Niederönz;2619200;1226300;0.004000314123417187;0.04703062330894542;0.5755585721688798;0.16831236528337737
Noble-Contrée;2607600;1127900;0.010737309532931795;0.054184236573971103;0.5160366552003968;0.26973569813397885
Nods;2572800;1218100;0.001830006877399058;0.0022557901169820843;0.49134175651937345;0.030922376364348626
Nottwil;2653000;1220700;0.009435601129892413;0.029961261463422956;0.8272572129895405;0.14631253151095766
Novaggio;2709700;1096400;0.0019799294174200474;0.014964107558299196;0.1438537178118067;0.10922811695221879
Novalles;2535700;1186700;0.00023797228574760183;0.00378922159790265;0.516489716357109;0.046037418539260154
Novazzano;2719900;1077800;0.005582829823638739;0.035014146405953;0.44256683226455834;0.28220377929910123
Noville;2558600;1136900;0.0027842757432469415;0.0087899729510886;0.45287470260295776;0.0869989165834549
Nuglar-St. Pantaleon;2619200;1257900;0.0035410276119243154;0.01832022899340618;0.5015772871031318;0.11676367355805423
Nunningen;2613600;1249200;0.0045143342606320065;0.014362362703318617;0.4531053557617264;0.08827207145898194
Nusshof;2627600;1260100;0.0006234873886587168;0.01189022488894666;0.6000834277261877;0.04754538793944135
Nuvilly;2553600;1181500;0.001061356394434304;0.008747199083122402;0.8271956152967553;0.07288286682378137
Nyon;2507700;1137500;0.05104981473857555;0.24624992106193155;0.42311559294448947;0.5507513787851609
Nürensdorf;2691300;1255800;0.013331207447580654;0.043553856521433;0.5111930767755347;0.225198565004618
Oberbalm;2597400;1191400;0.0020203847059971397;0.005348766118936581;0.811174789939658;0.04749240988591881
Oberbipp;2616800;1234400;0.0041645150005830325;0.016165850721295328;0.5134142621900226;0.13384448705146906
Oberbuchsiten;2624800;1239900;0.005430527560760274;0.018969997434531313;0.4238038593589395;0.11314253035514044
Oberburg;2614300;1209600;0.007067776886703774;0.01639548485067175;0.6083058322088654;0.10704025852539967
Oberbüren;2729900;1257000;0.010808701218656075;0.019996575105313892;0.7004865053369193;0.14151764516153356
Oberdiessbach;2613800;1187700;0.008407560855462773;0.01674431026087732;0.572189910418281;0.08900010230970563
Oberdorf (BL);2623500;1249200;0.005718474026514872;0.030205038595425105;0.4673430252960992;0.13240332300495164
Oberdorf (NW);2672100;1201200;0.007410456978180321;0.01500447547683593;0.5789716334947375;0.07663371533683949
Oberdorf (SO);2604900;1231000;0.004162135277725556;0.011462920289627586;0.2720470290624012;0.07177294211769533
Oberegg;2759400;1254600;0.004495296477772199;0.010092504839394778;0.5549934023436287;0.0647443869214509
Oberembrach;2688900;1260300;0.0026676693232306164;0.008528555429342591;0.6391550236838555;0.07062986357738306
Oberems;2619800;1125600;0.0002974653571845023;0.00019413540814776188;0.21446338962798675;0.0069650819841300515
Oberengstringen;2677300;1251400;0.01603457261367341;0.2446300314191271;0.22060887666319032;0.5213251338942326
Oberentfelden;2645900;1245200;0.020251441517120918;0.09277559796487461;0.2713013140355786;0.3365435330780202
Obergerlafingen;2611100;1223500;0.0029151605004081225;0.06332517021089559;0.5245360824872051;0.32901408451584685
Oberglatt;2681500;1259000;0.01720063681383666;0.06838823883750846;0.5437457876938658;0.3199024656212368
Obergoms;2670000;1154200;0.001561098194504268;0.0003284753671613667;0.2628763501095969;0.012528192953433853
Obergösgen;2638800;1246100;0.005404350609328037;0.04883461110865411;0.4497921056750464;0.21585868806493141
Oberhallau;2678000;1284400;0.001042318611574496;0.005651138616781296;0.7919508984360895;0.0733188517564691
Oberhelfenschwil;2726500;1246200;0.002977033294702499;0.007719408229985018;0.6534346686718376;0.052581420864364854
Oberhof;2642800;1255500;0.0014016567630533749;0.0056068465042247015;0.573878945016261;0.06055473947993034
Oberhofen am Thunersee;2617600;1175500;0.005770827929379344;0.06984891694331698;0.21855670103633543;0.28414852757380116
Oberhünigen;2617100;1192000;0.0007448532543899937;0.004065248422603474;0.41974465765780816;0.0340453315916153
Oberiberg;2702100;1210700;0.002070358886004136;0.002047344874481333;0.5457330524176264;0.02200120554523665
Oberkirch;2651300;1223000;0.011408391378740033;0.04112196525326813;0.7029320900194541;0.229109011937117
Oberkulm;2651500;1238900;0.00648474478662215;0.022604458491734994;0.5666714040944331;0.12102519682014011
Oberlangenegg;2623500;1184200;0.0011041914058688726;0.003954027916897237;0.49552285996896145;0.047298026935631926
Oberlunkhofen;2672100;1240500;0.004842736014963697;0.048876294959586605;0.5948485134745117;0.18236636949502105
Obermumpf;2637600;1264400;0.0024915698317773912;0.016280216989527446;0.5778934640019273;0.09402738499195284
Oberried am Brienzersee;2640100;1176400;0.0010542172258618762;0.0017118652702727453;0.41696892909072913;0.024965451780949777
Oberrieden;2686300;1236800;0.011903373733095043;0.13994478153022033;0.12669953684849566;0.4470300061401318
Oberriet (SG);2760700;1243200;0.02136753153727717;0.020256718697655062;0.5977889507426257;0.15266301136042337
Oberrohrdorf;2666300;1252400;0.009709269258502155;0.0740643015958812;0.43761932040258034;0.22610198226238865
Oberrüti;2672500;1224300;0.0036695326462280204;0.022372747567755577;0.7694505579695535;0.1020467373561111
Obersaxen Mundaun;2727000;1178500;0.0027723771289595613;0.0012924606186209557;0.5836157107402132;0.02442102480332958
Obersiggenthal;2664600;1260000;0.020532248814303086;0.08056030157089017;0.3838451021930024;0.21128443300847097
Oberthal;2617900;1196100;0.0017205396259551613;0.005354450534896343;0.6867445156252391;0.053601228221997775
Oberuzwil;2727100;1254700;0.015237365456418945;0.03549752481081392;0.6460529877809333;0.13937564348401146
Oberweningen;2672900;1261700;0.004259703914882073;0.02828416137402051;0.3716799294689901;0.10888959004235056
Oberwil (BL);2608900;1262600;0.026702870183738403;0.11101247459480591;0.4832130365851517;0.3671099021478523
Oberwil bei Büren;2597500;1219700;0.0021441302945858927;0.010434751688238837;0.6119587629017392;0.08682316118711217
Oberwil im Simmental;2599600;1167300;0.0018776013345485785;0.0013371197206996093;0.5631726799067177;0.025978567989427596
Oberwil-Lieli;2671600;1243200;0.005846979060818577;0.035848302762953935;0.60551623326859;0.19374080301081842
Oberägeri;2689200;1221100;0.014858989522080259;0.016224831319586932;0.49671977503290854;0.06950326668918388
Obfelden;2675100;1235300;0.0136143944676203;0.05922673969008019;0.5362733867575986;0.25024219392500646
Ochlenberg;2622500;1222100;0.0013564420287613304;0.003671042904508899;0.6881826701881613;0.04418577581146413
Oekingen;2612600;1225400;0.002075118331719088;0.028479726113272572;0.6721304404186919;0.13766279687974028
Oensingen;2621100;1237800;0.014906583979229778;0.04040951175456394;0.4327676184436973;0.2257371903637873
Oeschenbach;2623400;1216800;0.0005259187515022001;0.004400716899649163;0.7041130832277307;0.05299840278662953
Oeschgen;2643500;1263300;0.0024844306632049633;0.01860559711858577;0.7293464571005199;0.14654897717434426
Oetwil am See;2697000;1236300;0.011517858630183928;0.06183315060666268;0.7051952668421905;0.2346724021879701
Oetwil an der Limmat;2672200;1253500;0.005985002986552186;0.07087212338426432;0.39845174734594113;0.21157268522960546
Oftringen;2636500;1240700;0.033556472013269334;0.08565722674697446;0.38773452008794396;0.3153158078647761
Ogens;2545300;1173600;0.0007020182429554254;0.006772676367651222;0.6724821570516903;0.08213184432797255
Ollon;2568500;1127400;0.01797880618823132;0.009903071787460875;0.43836166812631;0.10881009221981323
Olsberg;2626000;1263500;0.0008590799515488427;0.006112565148602078;0.37446676148143015;0.05761291889562626
Olten;2634700;1244700;0.04378452085470126;0.12499464721408478;0.13826667385496744;0.41629181727874587
Oltingen;2637400;1253600;0.001185101983023057;0.005414048263361479;0.6495990835872066;0.059976525819774015
Onex;2496500;1115500;0.045352758217777955;0.5275279061400682;0.0658770198123516;0.7948256917705657
Onnens (VD);2542700;1187900;0.0011803425373081051;0.007532441750418453;0.4579891882876204;0.09419872058787292
Onsernone;2691300;1117400;0.0015729968087916481;0.00048962151079121;0.10474195466217918;0.01074366785479455
Opfikon;2685900;1254100;0.05000749612700105;0.29343650710414987;0.21855670103633543;0.6389336015973799
Oppens;2542900;1173900;0.0004830837400676317;0.0044016019107078605;0.7094036566587895;0.0624854096943482
Oppligen;2612200;1185600;0.0015254023516421277;0.01471622221218605;0.5992683738375078;0.12362149435964621
Orbe;2530800;1175200;0.016700895013766696;0.04546147699473395;0.8032503339724517;0.20238875109555687
Orges;2535100;1184400;0.0007900679886820381;0.0064465781974240586;0.8801482911063131;0.060778463885710975
Origlio;2716500;1101400;0.003526749274779459;0.05561630000366108;0.1418517049911386;0.28670097504147507
Ormalingen;2633000;1257700;0.005380553380753278;0.025467396637590404;0.5558394485560207;0.11703941224256867
Ormont-Dessous;2570200;1134600;0.002717643503237613;0.0013904569638627357;0.42517972886825184;0.03288216035651375
Ormont-Dessus;2578000;1133600;0.003410142854763134;0.0018161562550790854;0.36597603428122005;0.0368872324902829
Orny;2530200;1168900;0.0009899647087100237;0.005850831244654405;0.8309914495071586;0.07090820786837641
Oron;2553100;1158000;0.01347161109617174;0.01794825911559392;0.7659697465797766;0.10904189868179126
Orpund;2590000;1220900;0.0068369437695286;0.05648879929947285;0.4271285782085063;0.2139844140930503
Orselina;2705200;1115200;0.0017062612888103052;0.028849258170588296;0.016898714002273784;0.28619137509920795
Orsières;2577400;1097700;0.0075484809039139305;0.0015012421309316736;0.17394680134244817;0.018392447954154165
Orvin;2583000;1223300;0.002846148537541318;0.004324100325791621;0.40941472675239793;0.04945863897611227
Orzens;2542200;1175100;0.0004949823543550118;0.0038657277860891038;0.8669588852956774;0.04884413368468738
Ossingen;2696800;1274200;0.003969377726269999;0.009946576434094632;0.6169343089224808;0.0958262946686207
Ostermundigen;2603600;1200600;0.0422924346230638;0.23275942159129176;0.3496175033055576;0.43572321699475874
Otelfingen;2671500;1257200;0.007096333560993487;0.03255508411250755;0.40276443515223337;0.2588297517829828
Othmarsingen;2658700;1250300;0.006970208249547257;0.04843893628362966;0.37738074442789393;0.2505072809841685
Ottenbach;2673000;1237200;0.006158722755147936;0.04024183529962049;0.597650060691076;0.21343229031416228
Oulens-sous-Echallens;2534000;1166000;0.0014635295573477514;0.008178134311383398;0.7037004513452462;0.11034863353675581
Pailly;2541600;1172500;0.0013374042459015224;0.007602872839408415;0.8233820160327435;0.06783059467871659
Pampigny;2522500;1159300;0.002624834311796048;0.007763564951001462;0.6295062496526889;0.05182490079716151
Paradiso;2716700;1094400;0.010239947455719307;0.3773971045643719;0.051425106126839384;0.6289975145337338
Paudex;2541000;1150800;0.003638596249080832;0.24357271091548205;0.08742268041453417;0.8225352112896172
Payerne;2561700;1185700;0.023892417489059223;0.032411164919224376;0.6560310555110771;0.23772693964579833
Penthalaz;2530200;1162900;0.007753137069656868;0.0657139146501379;0.6130941223450663;0.2617157489999614
Penthaz;2531000;1161400;0.004188312229157792;0.035776567251215134;0.729468469657224;0.17625754524697027
Penthéréaz;2536100;1170400;0.0010018633229974038;0.005785634371530963;0.7023669813988215;0.05582003404262054
Perly-Certoux;2495800;1112600;0.007374761135318181;0.09523686348340885;0.7598260309466349;0.27712367958488077
Perrefitte;2592700;1236000;0.0011113305744413005;0.004253567049558626;0.33126189878139206;0.03940717475443484
