Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;Weekend;VisitorType_New_Visitor;VisitorType_Other;VisitorType_Returning_Visitor
1;7.125;6;1043.928571;73;3585.177579;0.008175105;0.024451608;0.0;0.0;11;3;2;5;2;False;0;0;1
2;72.5;0;0.0;10;1580.0;0.0;0.018181818;100.0963636;0.0;5;2;2;1;2;False;0;0;1
2;87.0;0;0.0;20;918.0833332999998;0.0075;0.010666667;0.0;0.0;5;1;1;2;2;False;0;0;1
2;76.5;0;0.0;10;123.2291667;0.0228571429999999;0.059444444;0.0;0.0;12;1;2;1;10;False;0;0;1
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;11;3;2;7;3;False;0;0;1
0;0.0;0;0.0;41;4006.352857;0.009756098;0.014634146;48.99526482;0.0;8;2;2;7;2;False;0;0;1
1;11.0;0;0.0;20;285.6666667;0.0;0.022222222;0.0;0.0;5;2;10;3;3;False;0;0;1
3;91.83333333;0;0.0;11;534.0;0.015384615;0.015384615;44.29661538;0.0;5;1;1;1;2;False;1;0;0
0;0.0;0;0.0;7;143.0;0.0;0.028571429;0.0;0.0;11;2;5;2;3;False;0;0;1
0;0.0;0;0.0;24;255.3222222;0.025;0.0388888889999999;0.0;0.6;5;2;2;8;1;False;0;0;1
0;0.0;0;0.0;4;1623.666667;0.133333333;0.140833333;0.0;0.0;8;1;1;1;3;False;0;0;1
5;587.0;0;0.0;125;4639.410534000001;0.012433862;0.023856765;0.0;0.6;5;3;2;1;4;False;0;0;1
1;104.0;0;0.0;5;152.5;0.028571429;0.057142857;64.95645099;0.0;12;2;13;9;20;False;0;0;1
6;134.36;0;0.0;22;568.9683332999999;0.017391304;0.021614907;12.39204312;0.0;9;1;2;6;2;True;0;0;1
3;52.5;0;0.0;139;3674.737578;0.002142857;0.0118974439999999;17.50624004;0.0;11;2;2;2;10;False;0;0;1
7;241.8611111;3;228.0;154;4755.224054;0.009808489;0.029142563;1.104440234;0.0;11;1;2;2;1;False;0;0;1
11;771.9285714;2;214.1666667;39;1022.474026;0.000833333;0.012361111;52.05165;0.0;5;3;2;1;2;False;0;0;1
0;0.0;0;0.0;12;312.03333330000004;0.0;0.009090909;17.808;0.0;5;2;2;8;6;False;0;0;1
0;0.0;0;0.0;2;74.0;0.1;0.15;0.0;0.0;3;3;2;1;3;False;0;0;1
0;0.0;0;0.0;2;93.6;0.0;0.05;0.0;0.0;10;2;4;1;2;True;0;0;1
7;184.9333333;4;277.5;70;3993.135714;0.006;0.014539683;32.09724943;0.0;11;3;2;1;2;True;0;0;1
0;0.0;0;0.0;9;249.41;0.022222222;0.005128205;0.0;0.0;11;1;2;1;4;False;0;0;1
1;40.5;0;0.0;49;1587.25;0.0;0.011538462;35.79969486;0.0;11;2;2;3;13;False;0;0;1
0;0.0;0;0.0;8;106.0833333;0.025;0.05625;0.0;0.0;12;1;1;2;1;False;0;0;1
4;132.6666667;0;0.0;25;773.5595238;0.0;0.027572016;5.167133333;0.0;5;3;2;2;2;False;0;0;1
2;47.0;0;0.0;42;1528.382468;0.0;0.004761905;17.69657143;1.0;5;1;1;1;4;True;1;0;0
0;0.0;0;0.0;10;447.13333330000006;0.0;0.018181818;17.29676376;0.0;10;2;2;5;2;True;1;0;0
26;1561.717567;9;503.7222222;183;9676.09318;0.011054834;0.0142004419999999;19.56746389;0.0;11;3;2;2;13;False;0;0;1
1;180.4;1;36.2;28;1907.08;0.0066666669999999;0.015555556;19.24405095;0.0;9;2;2;1;1;True;0;0;1
0;0.0;0;0.0;21;1148.5;0.0;0.019047619;0.0;0.0;5;2;4;8;4;True;0;0;1
7;350.6;9;406.9166667;68;2435.74375;0.002564103;0.01555896;0.0;0.0;12;1;1;1;2;False;0;0;1
3;83.4;0;0.0;43;2013.659524;0.0;0.009090909;0.0;0.0;10;2;2;1;20;False;0;0;1
2;73.95833333;0;0.0;17;864.9983332999999;0.025;0.0375;27.83116147;0.0;9;3;2;4;1;False;0;0;1
0;0.0;0;0.0;30;480.5;0.033333333;0.073333333;0.0;0.0;5;2;2;7;6;False;0;0;1
1;19.0;0;0.0;8;208.0;0.04;0.1;0.0;0.0;11;2;2;1;1;False;0;0;1
2;44.0;2;53.0;8;667.6666667000001;0.0;0.018181818;56.62363636;0.0;5;2;2;1;4;True;0;0;1
0;0.0;0;0.0;14;354.25;0.0;0.015384615;124.032;0.0;5;1;1;6;5;False;1;0;0
1;0.0;0;0.0;17;684.9166667000001;0.015686275;0.049411765;0.0;0.0;3;2;6;4;1;True;0;0;1
3;43.0;0;0.0;10;427.1666667;0.0;0.015384615;0.0;0.0;3;3;2;9;3;False;0;0;1
0;0.0;0;0.0;17;601.0333333;0.062745098;0.092156863;18.87145759;0.0;8;3;2;3;1;False;0;0;1
0;0.0;0;0.0;38;3287.0;0.036842105;0.075814536;0.0;0.0;6;2;5;1;1;False;0;0;1
0;0.0;0;0.0;16;340.65;0.060416667;0.063690476;0.0;0.0;9;3;2;2;3;True;0;0;1
0;0.0;0;0.0;14;183.6666667;0.0;0.004761905;0.0;0.0;3;3;2;3;3;False;0;0;1
0;0.0;0;0.0;7;189.2;0.0;0.014285714;78.56959864;0.0;9;3;2;3;2;False;0;0;1
3;107.2083333;0;0.0;17;513.25;0.0;0.012030075;17.54619116;0.0;11;2;2;1;10;False;0;0;1
0;0.0;0;0.0;1;343.0;0.0;0.066666667;0.0;0.0;11;2;2;4;3;False;0;1;0
11;1305.114737;4;629.5142857000001;27;1161.479023;0.009803922;0.022538246;12.76490187;0.0;10;1;2;3;20;False;0;0;1
2;68.54545455;3;60.0;91;2345.58914;0.0027491409999999;0.012841597;51.27258615;0.0;12;2;5;7;2;False;0;0;1
0;0.0;0;0.0;5;197.0;0.0;0.06;0.0;0.0;5;2;2;7;3;True;0;0;1
0;0.0;0;0.0;11;297.25;0.0;0.022222222;0.0;0.0;5;2;2;3;1;False;0;0;1
4;206.3333333;0;0.0;20;917.35;0.0;0.008333333;23.83323089;0.0;3;4;2;1;2;True;0;0;1
0;0.0;1;172.0;21;564.5;0.0;0.042965368;0.0;0.8;5;3;3;2;1;False;0;0;1
4;210.5;0;0.0;131;2749.058333;0.009090909;0.017682257;8.960896465;0.0;5;2;2;2;1;False;0;0;1
9;162.4911765;0;0.0;32;1162.797222;0.0;0.020175439;47.99566725;0.0;11;1;2;1;8;False;0;0;1
13;654.775;8;604.8;160;5349.5637130000005;0.001142857;0.001799477;17.34893623;0.0;3;2;2;1;2;True;0;0;1
4;378.75;1;0.0;15;638.9166667000001;0.010526316;0.031578947;0.0;0.0;11;2;2;1;2;False;1;0;0
0;0.0;0;0.0;8;316.0;0.0;0.019047619;0.0;0.0;3;1;1;1;2;True;1;0;0
1;16.0;0;0.0;77;3586.833333;0.0;0.012575758;0.0;0.0;12;2;2;1;2;False;0;0;1
0;0.0;0;0.0;2;21.0;0.0;0.05;0.0;0.8;5;2;2;9;3;False;0;0;1
5;158.7;0;0.0;51;1364.266667;0.007692308;0.0119871789999999;0.0;0.0;11;3;2;3;2;True;0;0;1
1;8.0;0;0.0;27;787.5357142999999;0.0;0.005142857;0.0;0.0;11;3;2;1;20;False;0;0;1
2;166.91666669999998;7;115.0;233;7952.491839;0.001834947;0.019045831;8.920900782999999;0.0;11;2;2;1;2;False;0;0;1
3;120.25;5;869.0;42;2066.927778;0.017391304;0.0481884059999999;17.70684845;0.0;5;2;2;4;4;False;0;0;1
0;0.0;0;0.0;25;981.0;0.024;0.048;15.3956;0.0;5;2;4;3;1;False;0;0;1
8;46.875;3;10.0;111;5358.375439;0.0;0.0119576719999999;10.21771151;0.0;11;2;2;1;11;False;0;0;1
0;0.0;0;0.0;37;1254.75;0.002631579;0.010175439;34.15414773;0.0;11;2;2;2;7;False;0;0;1
8;227.5326923;3;292.6842105;66;3025.521713;0.015995116;0.025541275;7.371682607999999;0.0;3;3;2;3;6;False;0;0;1
13;408.6;0;0.0;21;589.4214286;0.004444444;0.014814815;18.09857173;0.0;8;2;2;8;2;False;0;0;1
1;42.5;1;12.83333333;104;4054.755952;0.003883495;0.010097087;141.45905380000002;0.0;11;2;2;1;2;False;0;0;1
6;631.1073171;3;7.6;28;2104.573984;0.0071895419999999;0.034273974;35.51518951;0.0;11;2;2;5;6;False;0;0;1
4;27.0;0;0.0;42;601.7666667000001;0.0;0.004545455;0.0;0.0;3;2;5;3;3;False;0;0;1
1;7.0;4;364.9166667;248;7445.957075;0.004316069;0.015735624;1.26665917;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;8;97.0;0.0;0.025;0.0;0.0;11;2;2;3;2;False;0;0;1
0;0.0;0;0.0;29;873.75;0.0;0.0310344829999999;0.0;0.0;11;2;2;5;2;True;0;0;1
4;85.6;0;0.0;1;5.0;0.0;0.033333333;0.0;0.0;9;2;4;1;5;False;1;0;0
4;169.2;0;0.0;14;315.4666667;0.0;0.011111111;34.75023292;0.0;7;2;2;1;2;True;0;0;1
6;61.0;0;0.0;21;585.3916667000001;0.0;0.007692308;0.0;0.0;12;2;2;4;1;False;1;0;0
1;5.0;0;0.0;13;545.5714286;0.013333333;0.0207843139999999;26.12015415;0.0;3;2;2;3;2;True;0;0;1
1;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.0;5;1;1;4;4;True;0;0;1
5;188.0;0;0.0;22;352.8;0.0;0.008;0.0;0.2;5;2;2;3;2;False;1;0;0
4;115.8;0;0.0;46;2557.35;0.0;0.01372549;44.35848718;0.0;10;2;2;1;2;False;0;0;1
2;48.5;0;0.0;53;2438.075;0.005357143;0.017261905;29.04476648;0.0;11;2;2;1;6;True;0;0;1
0;0.0;0;0.0;45;747.0428571;0.017777778;0.031296296;0.0;0.0;11;3;2;1;13;False;0;0;1
1;5.0;2;31.7;6;104.25;0.0;0.0074074069999999;0.0;0.0;6;2;5;7;11;False;1;0;0
0;0.0;0;0.0;5;47.5;0.08;0.12;0.0;0.0;12;2;2;1;3;False;0;0;1
0;0.0;1;165.0;12;833.0;0.016666667;0.02;34.4925;0.8;5;3;2;8;4;False;0;0;1
0;0.0;0;0.0;32;1324.666667;0.056666667;0.09047619;10.3976;1.0;5;2;2;7;1;True;0;0;1
13;189.2215153;3;22.5;108;4033.471998;0.007402653;0.013739852;24.02645488;0.0;5;3;2;9;13;True;0;0;1
5;97.83333333;0;0.0;15;489.0;0.0;0.00625;81.334441;0.0;12;8;13;9;20;False;0;1;0
7;133.46666670000002;4;46.5;26;1357.833333;0.0;0.018487395;18.26940096;0.0;11;3;2;9;2;True;1;0;0
0;0.0;0;0.0;36;872.8333332999998;0.0;0.007058824;81.02729581;0.0;11;2;4;1;8;False;1;0;0
2;74.0;0;0.0;30;1708.0833329999998;0.0066666669999999;0.013333333;16.1892;0.0;5;2;2;7;1;True;0;0;1
5;72.5;0;0.0;55;936.1333333;0.003571429;0.020238095;23.27552205;0.0;11;2;2;1;2;False;0;0;1
5;175.1;0;0.0;26;615.5595238;0.0;0.0020833329999999;62.77367187;0.0;9;1;1;1;3;True;1;0;0
4;68.66666667;0;0.0;14;617.15;0.0;0.004444444;9.253161679;0.0;9;1;1;6;5;False;1;0;0
0;0.0;0;0.0;3;52.0;0.0;0.066666667;0.0;0.0;3;2;5;8;3;True;0;0;1
5;166.33333330000002;1;0.0;38;1869.45119;0.004545455;0.010037879;0.0;0.0;12;2;4;8;2;False;1;0;0
0;0.0;0;0.0;14;1037.5;0.014285714;0.047619048;0.0;0.0;3;2;2;4;2;False;0;0;1
3;74.0;0;0.0;14;584.3333332999999;0.0;0.003703704;0.0;0.0;5;2;2;3;5;False;1;0;0
0;0.0;0;0.0;3;55.0;0.066666667;0.1;0.0;0.6;2;1;1;1;3;False;0;0;1
0;0.0;0;0.0;11;1160.0;0.0;0.018181818;20.60836364;0.0;5;2;2;1;4;False;1;0;0
7;141.8388889;0;0.0;33;486.5600582;0.0066666669999999;0.028784722;11.84059922;0.0;6;2;2;3;1;False;0;0;1
7;150.5;0;0.0;28;549.0833332999999;0.0;0.013571429;2.663333333;0.0;5;1;1;1;2;False;0;0;1
0;0.0;1;0.0;16;485.6666667;0.0;0.0375;0.0;0.0;3;2;2;6;3;True;0;0;1
4;159.0;2;27.75;33;821.6825397000001;0.000617284;0.019343434;0.0;0.0;12;2;2;1;2;False;0;0;1
2;210.6;0;0.0;4;97.6;0.0;0.016666667;0.0;0.0;11;3;2;7;6;True;1;0;0
5;879.5;0;0.0;43;2365.429545;0.0;0.013043478;0.0;0.0;11;4;1;1;10;False;0;0;1
3;81.4;0;0.0;94;2487.52;0.0;0.0020833329999999;0.0;0.0;10;2;2;6;2;False;1;0;0
0;0.0;0;0.0;24;550.1666667000001;0.008333333;0.050833333;0.0;0.0;11;2;2;1;2;False;0;0;1
5;76.0;0;0.0;66;1415.3875;0.00358209;0.014262023;9.829114577;0.0;12;2;2;5;2;False;0;0;1
8;400.65;0;0.0;27;952.2833333;0.0;0.00137931;0.0;0.0;8;1;8;1;6;False;1;0;0
0;0.0;0;0.0;23;480.9166667;0.017391304;0.032608696;0.0;0.0;12;4;2;1;2;False;0;0;1
6;116.69736840000002;0;0.0;171;9405.836721;0.008313228;0.028256171;0.0;0.0;12;3;2;3;2;False;0;0;1
5;153.56666669999998;0;0.0;16;742.2095237999999;0.0;0.0157894739999999;22.89972198;0.0;11;1;1;3;5;False;1;0;0
7;187.8333333;0;0.0;36;1775.516667;0.0;0.0089599;4.745736842;0.0;3;1;1;1;10;False;0;0;1
9;395.8785714;0;0.0;124;3959.145344;0.004871324;0.014283416;3.4644440660000004;0.0;11;2;2;1;2;False;0;0;1
2;17.2;0;0.0;0;0.0;0.0;0.05;0.0;0.0;9;2;2;2;6;True;1;0;0
0;0.0;0;0.0;6;60.25;0.033333333;0.066666667;0.0;0.0;11;2;2;7;3;False;0;0;1
1;44.5;0;0.0;18;519.5;0.0;0.035;20.394;0.0;5;2;2;7;13;False;0;0;1
4;155.5;0;0.0;20;588.9;0.0;0.008695652;0.0;0.0;5;4;1;1;4;False;1;0;0
2;41.5;0;0.0;10;264.25;0.016666667;0.025;0.0;0.0;11;1;4;8;8;True;1;0;0
1;7.0;0;0.0;20;887.5833332999998;0.0;0.016140351;34.25336842;0.0;5;2;2;3;11;False;0;0;1
0;0.0;0;0.0;40;4175.75;0.048333333;0.106;0.0;1.0;5;2;2;1;3;True;0;0;1
1;23.2;0;0.0;24;704.5666667;0.0;0.011538462;14.22049566;0.0;8;2;2;2;1;False;0;0;1
0;0.0;0;0.0;55;1165.623254;0.013207547;0.018742138;0.0;0.0;5;3;2;1;19;False;0;0;1
0;0.0;0;0.0;36;1166.72619;0.0;0.025;4.599;0.0;3;1;1;1;3;True;0;0;1
5;56.6;0;0.0;55;1058.3380949999998;0.0;0.007142857;37.21183634;0.0;11;2;2;1;3;False;0;0;1
0;0.0;0;0.0;2;26.5;0.0;0.05;0.0;0.0;12;3;2;1;1;True;0;0;1
4;32.33333333;0;0.0;18;374.6;0.0;0.010526316;0.0;0.0;9;2;2;3;3;False;1;0;0
3;64.5;0;0.0;14;671.625;0.0;0.030625;0.0;0.0;11;1;1;3;2;True;0;0;1
0;0.0;0;0.0;7;343.25;0.0;0.028571429;49.36350729;0.0;11;2;2;2;7;True;0;0;1
9;249.5;0;0.0;66;2506.333333;0.015277778;0.041369048;13.99708333;0.0;5;2;2;6;6;False;0;0;1
0;0.0;0;0.0;65;3873.02197;0.014393939;0.01991342;0.0;0.0;11;3;2;1;2;True;0;0;1
0;0.0;0;0.0;3;823.5;0.0;0.066666667;0.0;0.0;12;2;2;3;8;False;0;0;1
0;0.0;2;35.2;16;275.1;0.0;0.027777778;0.0;0.0;8;2;2;3;3;True;0;0;1
4;92.1;2;28.2;29;852.0;0.00625;0.0223958329999999;0.0;0.0;8;2;5;8;5;False;0;0;1
2;47.0;1;0.0;20;738.9107142999999;0.017391304;0.023671498;0.0;0.0;11;3;2;1;2;False;0;0;1
7;102.5;0;0.0;9;64.75;0.0;0.027272727;0.0;0.0;11;2;2;5;2;False;1;0;0
0;0.0;0;0.0;3;132.4;0.0;0.033333333;0.0;0.0;6;3;2;1;1;False;0;0;1
3;73.2;5;124.26666670000002;10;239.7;0.0;0.0025;0.0;0.0;9;2;2;5;1;False;1;0;0
3;73.0;0;0.0;9;2151.0;0.0;0.018181818;10.91300022;0.0;3;2;5;1;1;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;12;2;4;1;1;True;0;0;1
1;576.0;0;0.0;13;587.75;0.030769231;0.061538462;0.0;0.0;11;1;1;4;1;False;0;0;1
0;0.0;0;0.0;14;825.3333332999999;0.0;0.0;50.4111604;0.0;8;2;2;8;4;False;0;0;1
0;0.0;0;0.0;20;1008.5;0.08;0.12;0.0;0.0;12;2;2;3;1;True;0;0;1
1;96.66666667;0;0.0;23;1605.875;0.031818182;0.05030303;54.10230816;0.0;12;2;2;2;10;False;0;0;1
3;75.6;0;0.0;122;1655.57;0.0;0.0064;17.095286399999996;0.0;8;2;10;4;3;False;0;0;1
19;739.1948718;1;8.0;114;4269.493146;0.0015748029999999;0.0169803769999999;8.466384757;0.0;11;2;2;2;1;False;0;0;1
1;508.8;0;0.0;7;379.8;0.0;0.05;0.0;0.0;7;1;1;1;1;False;0;0;1
13;442.6;6;164.625;107;4928.927389;0.016774043;0.028505395;1.451867861;0.0;11;3;2;1;2;False;0;0;1
14;416.39285710000007;6;449.3333333000001;258;11301.20416;0.0;0.00742538;33.611791700000005;0.0;3;2;4;9;2;False;0;0;1
3;343.0666667;0;0.0;63;1108.3697619999998;0.0;0.0027865959999999;7.826836352999999;0.0;8;2;10;1;2;False;0;0;1
0;0.0;0;0.0;91;4157.633333;0.01;0.028013468;0.0;0.0;7;2;2;1;13;False;0;0;1
0;0.0;0;0.0;15;728.2;0.0;0.023076923;31.22;0.0;5;3;2;8;4;False;0;0;1
11;604.73;0;0.0;63;1276.843158;0.0;0.006712329;0.0;0.0;7;2;2;8;6;False;1;0;0
1;29.5;0;0.0;29;569.1666667000001;0.0;0.01957672;12.455;0.0;5;2;2;3;2;False;0;0;1
5;46.5;0;0.0;3;26.0;0.0;0.028571429;0.0;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;19;536.2666667;0.044736842;0.0681704259999999;0.0;0.0;5;2;2;6;6;False;0;0;1
8;249.0;1;36.33333333;31;1124.916667;0.0;0.014672365;18.08584615;0.0;5;2;4;5;5;False;1;0;0
5;157.33333330000002;0;0.0;76;3923.586111;0.000865801;0.013675718;0.0;0.0;11;2;2;8;2;True;0;0;1
5;501.75;0;0.0;18;628.5833332999999;0.004761905;0.012698413;37.02263046;0.0;11;2;2;3;3;False;0;0;1
5;59.52777778;3;124.25;156;5189.960659;0.001234568;0.008928986;20.50963783;0.0;11;2;2;7;1;False;0;0;1
0;0.0;1;113.0;27;3178.583333;0.025;0.04047619;0.0;0.0;5;2;2;1;3;False;0;0;1
0;0.0;0;0.0;2;28.0;0.0;0.1;0.0;0.0;5;2;2;1;3;False;0;0;1
4;143.83333330000002;0;0.0;43;997.7083332999998;0.002222222;0.021111111;0.0;0.0;12;2;5;3;2;False;0;0;1
1;0.0;0;0.0;106;4568.338675;0.003647799;0.013529215;0.0;0.0;11;1;1;2;10;False;0;0;1
0;0.0;1;257.0;31;1906.8;0.01875;0.048125;22.62989583;0.4;5;2;2;2;11;False;0;0;1
2;103.3;0;0.0;38;1649.766667;0.0;0.011965812;0.0;0.0;10;1;1;3;3;False;0;0;1
0;0.0;0;0.0;8;143.2;0.0;0.029166667;0.0;0.0;11;3;2;1;2;False;0;0;1
2;11.0;0;0.0;132;4424.916667;0.00610687;0.020093774;14.99601118;0.0;11;2;2;4;1;False;0;0;1
6;285.9;0;0.0;13;291.3;0.0;0.0125;53.11442085;0.0;11;1;1;4;2;False;1;0;0
1;169.2;0;0.0;24;1433.163333;0.008333333;0.006944444;0.0;0.0;8;3;2;3;4;True;0;0;1
0;0.0;0;0.0;3;275.0;0.0;0.05;32.89701477;0.0;10;3;2;2;2;False;1;0;0
5;40.13636364;0;0.0;35;840.9952922;0.005263158;0.012593985;64.72238907;0.0;11;2;2;1;1;False;0;0;1
5;129.5;0;0.0;33;982.0;0.0;0.005882353;0.0;0.0;5;2;5;2;4;True;0;0;1
0;0.0;1;9.0;48;1512.75;0.004081633;0.0334693879999999;0.0;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;20;1002.366667;0.0;0.0078947369999999;47.57898514;0.0;10;2;2;4;2;True;0;0;1
4;226.6;2;7.0;33;849.7444444;0.021929825;0.042105263;0.0;0.0;9;3;2;1;13;True;0;0;1
2;44.0;0;0.0;44;724.3166667;0.0;0.011363636;19.21218939;0.0;5;2;2;3;2;False;0;0;1
0;0.0;0;0.0;8;163.5;0.1;0.125;0.0;0.0;11;3;2;1;10;False;0;0;1
0;0.0;2;75.5;109;4008.578283;0.0030030029999999;0.01899841;0.0;0.0;11;2;2;1;2;False;0;0;1
0;0.0;0;0.0;1;0.0;0.2;0.2;0.0;0.0;5;2;5;6;6;False;0;0;1
0;0.0;0;0.0;4;26.0;0.0;0.05;0.0;0.0;5;4;1;1;1;False;0;0;1
1;5.0;1;292.0;35;1916.9;0.0;0.015555556;11.19189333;0.2;5;2;10;6;3;False;0;0;1
5;115.375;0;0.0;20;473.5;0.026111111;0.028996212;14.88419318;0.0;12;3;2;1;1;False;0;0;1
0;0.0;0;0.0;2;37.0;0.0;0.1;0.0;0.8;2;2;2;2;3;False;0;0;1
7;161.25;1;0.0;32;1038.797619;0.0;0.015714286;59.96777143;0.2;5;1;1;4;2;False;0;0;1
0;0.0;0;0.0;11;109.5;0.0;0.022222222;0.0;0.0;12;4;1;1;8;False;1;0;0
5;415.55;0;0.0;115;4424.621667;0.004273504;0.0230362229999999;13.29131586;0.0;8;2;4;4;1;True;0;0;1
4;167.5;0;0.0;22;869.9;0.0;0.026388889;33.53327578;0.0;3;2;6;4;10;False;0;0;1
0;0.0;0;0.0;5;465.5;0.12;0.16;0.0;0.0;5;1;1;4;3;False;0;0;1
11;88.375;1;0.0;81;3230.546573;0.0;0.0178623189999999;15.38432962;0.0;11;1;1;7;2;False;0;0;1
2;48.66666667;4;155.33333330000002;20;540.75;0.0;0.004166667;38.88816225;0.0;11;2;2;3;2;False;0;0;1
6;326.25;4;94.0;128;5062.213753;0.000854701;0.01791847;0.0;0.0;2;2;5;1;3;False;0;0;1
11;118.1785714;2;91.5;162;5399.231269;0.0048590859999999;0.0146678319999999;14.77221948;0.0;11;2;2;4;10;False;0;0;1
2;58.5;0;0.0;28;968.6666667000002;0.013793103;0.024712644;14.02863873;0.0;11;2;5;1;3;False;0;0;1
0;0.0;0;0.0;23;943.25;0.008695652;0.046376812;0.0;0.0;11;1;1;3;3;False;0;0;1
2;51.0;2;99.5;35;1475.266667;0.006944444;0.024867725;27.44491667;0.0;5;2;4;2;4;True;0;0;1
0;0.0;0;0.0;8;183.0;0.0;0.00625;0.0;0.0;12;2;4;4;1;False;0;0;1
4;135.66666669999998;0;0.0;28;615.8166667;0.0074074069999999;0.016049383;0.0;0.0;5;1;1;1;4;False;0;0;1
1;3.0;0;0.0;161;3763.447588000001;0.001666667;0.012346041;0.0;0.0;11;1;1;1;2;False;0;0;1
0;0.0;1;77.0;58;3757.75;0.015819209;0.038418079;0.0;0.0;11;2;5;1;1;False;0;0;1
1;3.0;1;302.0;7;539.5;0.0;0.0125;0.0;0.0;12;2;2;4;2;True;0;1;0
1;3.0;0;0.0;26;885.0;0.0;0.036111111;17.5455;0.0;5;2;2;1;2;False;0;0;1
8;459.3333333000001;0;0.0;25;2408.815476;0.0;0.008333333;81.19520286;0.0;11;3;2;7;8;True;0;0;1
0;0.0;0;0.0;6;92.0;0.0;0.066666667;0.0;0.0;3;1;1;3;10;False;0;0;1
0;0.0;0;0.0;3;0.0;0.2;0.2;0.0;0.0;11;3;2;4;3;True;0;0;1
1;7.0;0;0.0;7;151.5;0.0;0.025;50.9925;0.0;5;2;2;1;1;False;0;0;1
0;0.0;0;0.0;15;428.0;0.0;0.014285714;89.13481061;0.0;11;1;8;3;6;True;0;0;1
0;0.0;0;0.0;37;1212.0;0.010810811;0.017117117;0.0;0.0;11;2;2;6;2;False;0;0;1
5;60.8;0;0.0;3;20.6;0.0;0.033333333;0.0;0.0;8;2;5;5;2;True;1;0;0
2;86.2;0;0.0;48;2259.736508;0.004166667;0.010138889;12.22605425;0.0;12;1;1;7;2;False;0;0;1
0;0.0;0;0.0;24;610.6333333;0.0;0.020833333;0.0;0.0;11;1;1;3;2;True;0;0;1
5;766.8333332999999;0;0.0;37;1133.016667;0.0;0.013846154;49.66307692;0.0;5;4;2;4;2;False;0;0;1
0;0.0;0;0.0;2;0.0;0.2;0.2;0.0;0.0;3;3;2;6;1;False;0;0;1
2;21.0;6;182.7916667;82;1836.214249;0.004545455;0.025181135;0.0;0.0;12;3;2;3;2;False;0;0;1
2;36.5;0;0.0;80;2762.770833;0.0;0.006410256;10.0986778;0.0;11;4;2;3;2;False;0;0;1
1;49.4;0;0.0;18;213.1714286;0.0;0.003921569;0.0;0.0;10;2;2;1;2;False;1;0;0
0;0.0;0;0.0;80;1566.333333;0.005;0.027916667;0.720181023;0.0;9;2;2;6;1;False;0;0;1
0;0.0;3;16.0;35;1621.766667;0.0078947369999999;0.040131579;0.0;0.0;11;2;2;1;2;True;0;0;1
9;116.5416667;4;208.6666667;57;1813.250382;0.003030303;0.011897547;30.60955642;0.0;11;1;2;1;2;False;0;0;1
0;0.0;0;0.0;14;632.0;0.028571429;0.042857143;0.0;0.0;5;2;2;3;3;False;0;0;1
7;86.75;1;0.0;101;3094.366667;0.000269542;0.014951401;56.72227169;0.0;11;2;2;1;2;False;0;0;1
0;0.0;1;5.0;27;1095.658333;0.017857143;0.01547619;60.73155753;0.0;11;1;1;1;10;True;0;0;1
10;1559.75;1;7.0;41;1663.761905;0.004347826;0.015942029;13.63463318;0.0;3;1;1;1;2;False;0;0;1
0;0.0;0;0.0;4;2.333333333;0.15;0.1625;0.0;0.0;5;2;2;4;13;False;0;0;1
6;77.33333333;1;52.33333333;6;126.6666667;0.0;0.016666667;0.0;0.0;3;1;1;1;2;False;0;0;1
6;51.5;0;0.0;29;944.9166667000002;0.0;0.014285714;49.01914286;0.0;5;2;2;4;2;True;0;0;1
0;0.0;1;0.0;44;2807.164836;0.025;0.027424242;0.0;0.0;11;1;1;4;2;False;0;0;1
0;0.0;1;108.8;10;322.3666667;0.0;0.009090909;61.80843596;0.0;11;2;5;4;2;False;0;0;1
1;62.13333333;0;0.0;79;3421.653333;0.004878049;0.022357724;4.127430681;0.0;10;2;4;1;2;False;0;0;1
2;64.5;1;0.0;97;2696.10873;0.003436426;0.021408935;5.770973155;0.0;11;2;2;1;13;False;0;0;1
3;52.75;0;0.0;31;3069.0777780000003;0.006451613;0.020537634;5.793026792;0.0;11;1;1;3;2;False;0;0;1
9;88.60416667;0;0.0;114;2997.00203;0.0;0.005989942;32.56725746;0.0;11;2;4;2;2;False;0;0;1
1;28.2;0;0.0;18;536.0857143000001;0.0;0.011111111;75.62994948;0.0;8;2;2;4;4;False;1;0;0
0;0.0;0;0.0;2;5.0;0.0;0.1;0.0;0.0;3;2;2;9;1;False;0;0;1
0;0.0;0;0.0;5;90.66666667;0.04;0.12;0.0;0.0;5;2;2;6;6;False;0;0;1
6;262.25;3;298.0;49;2302.0212420000003;0.000308642;0.026591844;43.3616369;0.0;3;1;1;1;2;False;0;0;1
